msg_type,repeat,mmsi,year,month,day,hour,minute,second,accuracy,lon,lat,epfd,spare,raim,radio,time,ais_version,imo,callsign,shipname,ship_type,to_bow,to_stern,to_port,to_starboard,draught,destination,dte,status,turn,speed,course,heading,maneuver,reserved,reserved_2,cs,display,dsc,band,msg22,assigned,dac,fid,data,aid_type,name,off_position,regional,virtual_aid,name_ext,offset1,number1,timeout1,increment1,offset2,number2,timeout2,increment2,offset3,number3,timeout3,increment3,offset4,number4,timeout4,increment4,partno,spare_1,vendorid,model,serial,spare_2
18,0,211198140-B-18,,,,,,29,0,24.60419,59.452372,,,TRUE,609802,1662517830,,,,,,,,,,,,,,,0,360,134,,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002766140-B-4,2022,9,7,11,0,29,0,24.84,59.516667,0,0,FALSE,133322,1662517830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,314206000-A-3-Moored,,,,,,29,1,24.658902,59.458827,,0,TRUE,84650,1662517830,,,,,,,,,,,,,5,-128,0,169.5,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002766160-B-4,2022,9,7,11,0,29,0,25.500053,59.645888,0,0,FALSE,164975,1662517830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276841000-A-1-UnderWayUsingEngine,,,,,,30,0,24.814323,59.499153,,0,FALSE,67,1662517831,,,,,,,,,,,,,0,0,0,178.4,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276003580-B-1-UnderWayUsingEngine,,,,,,30,1,24.669497,59.451383,,0,FALSE,114747,1662517831,,,,,,,,,,,,,0,0,0,23.8,165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276330000-B-1-UnderWayUsingEngine,,,,,,29,1,24.792167,59.558783,,0,FALSE,82035,1662517831,,,,,,,,,,,,,0,0,0,331,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276538000-A-1-UnderWayUsingEngine,,,,,,29,0,24.713998,59.462525,,0,FALSE,99471,1662517831,,,,,,,,,,,,,0,-128,0,0,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276645000-A-1-UnderWaySailing,,,,,,30,0,24.792453,59.558652,,0,FALSE,49196,1662517832,,,,,,,,,,,,,8,-128,0,162.9,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002300108-B-4,2022,9,7,11,0,31,0,24.640197,60.177325,0,0,TRUE,22016,1662517833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,992306500-A-21,,,,,,32,0,22.90443,59.809028,0,0,FALSE,,1662517833,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,FALSE,,,,22,HANKO NO 10,FALSE,0,TRUE,,,,,,,,,,,,,,,,,,,,,,,
21,1,992306501-A-21,,,,,,32,0,25.54623,60.054038,0,0,FALSE,,1662517833,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,FALSE,,,,21,SKOLDVIK V-AIS,FALSE,0,TRUE,,,,,,,,,,,,,,,,,,,,,,,
1,0,276385000-B-1-UnderWayUsingEngine,,,,,,32,1,24.814528,59.49897,,0,TRUE,2265,1662517833,,,,,,,,,,,,,0,0,0,360,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,992306505-A-21,,,,,,32,0,25.320222,60.066898,0,0,FALSE,,1662517833,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,FALSE,,,,23,VASTRA BALKAN V-AIS,FALSE,0,TRUE,,,,,,,,,,,,,,,,,,,,,,,
21,1,992306504-A-21,,,,,,32,0,25.270728,60.029098,0,0,FALSE,,1662517833,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,FALSE,,,,22,ULKOMATALA V-AIS,FALSE,0,TRUE,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-B-3-RestrictedManoeuverability,,,,,,32,1,24.320017,59.541697,,0,TRUE,4000,1662517833,,,,,,,,,,,,,3,127,11.6,175.4,173,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276835000-B-1-UnderWayUsingEngine,,,,,,32,0,24.709177,59.459515,,0,FALSE,197857,1662517833,,,,,,,,,,,,,0,0,0.6,150.4,152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276001930-B-18,,,,,,33,0,24.817027,59.47045,,,TRUE,917510,1662517833,,,,,,,,,,,,,,,5.2,280.5,511,,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276785000-B-1-UnderWayUsingEngine,,,,,,33,1,24.342073,59.570022,,0,TRUE,49241,1662517834,,,,,,,,,,,,,0,-128,8.2,118.4,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276432000-A-1-UnderWayUsingEngine,,,,,,33,1,24.719743,59.45774,,0,FALSE,34060,1662517834,,,,,,,,,,,,,0,0,0,127,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,210046000-B-3-Moored,,,,,,33,0,24.705512,59.458972,,0,FALSE,84346,1662517835,,,,,,,,,,,,,5,0,0.1,183.9,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276001840-B-1-Undefined,,,,,,60,0,24.814025,59.499362,,0,TRUE,180346,1662517835,,,,,,,,,,,,,15,-128,0,242.7,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276829000-B-1-UnderWayUsingEngine,,,,,,34,1,24.73027,59.666263,,2,FALSE,82068,1662517835,,,,,,,,,,,,,0,-5,22.1,22.6,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276853000-A-1-UnderWayUsingEngine,,,,,,35,1,24.814788,59.498562,,0,FALSE,22016,1662517836,,,,,,,,,,,,,0,0,0,249.4,327,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002300108-A-4,2022,9,7,11,0,34,0,24.640198,60.177325,0,0,TRUE,22016,1662517836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276636000-B-3-UnderWaySailing,,,,,,35,0,24.710183,59.460117,,0,FALSE,3969,1662517836,,,,,,,,,,,,,8,127,1.3,64.6,316,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-A-3-RestrictedManoeuverability,,,,,,35,1,24.32003,59.541533,,0,TRUE,4193,1662517836,,,,,,,,,,,,,3,127,11.7,178.5,174,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276260000-A-1-UnderWayUsingEngine,,,,,,35,0,24.714108,59.462695,,0,FALSE,66893,1662517836,,,,,,,,,,,,,0,0,0,133.6,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,276629000-A-5,,10,13,12,31,,,,,1,FALSE,,,1662517837,0,8846682,ES2108,MONTU,52,0,30,0,8,3,TALLINN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,309175000-B-1-UnderWayUsingEngine,,,,,,36,1,24.693305,59.692775,,0,TRUE,2234,1662517837,,,,,,,,,,,,,0,18,8.9,134.4,129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276415000-B-3-Moored,,,,,,37,1,24.717935,59.458255,,0,FALSE,0,1662517838,,,,,,,,,,,,,5,0,0,339,209,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276787000-A-1-UnderWayUsingEngine,,,,,,37,0,24.671365,59.451507,,0,FALSE,22016,1662517838,,,,,,,,,,,,,0,-128,0,333.4,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276675000-A-1-UnderWayUsingEngine,,,,,,0,0,24.793167,59.5585,,0,FALSE,2253,1662517838,,,,,,,,,,,,,0,0,0,268.6,281,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276702000-B-1-UnderWayUsingEngine,,,,,,37,1,24.793688,59.558595,,0,FALSE,2269,1662517838,,,,,,,,,,,,,0,-128,0.1,82,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,538008636-B-1-UnderWayUsingEngine,,,,,,10,0,24.566748,59.795773,,0,FALSE,22016,1662517838,,,,,,,,,,,,,0,0,12.9,258.3,257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,002766140-A-20,,,,,,,,,,,0,,,1662517838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125,1,7,1125,813,1,7,250,0,,,,,,,,,,,,,
3,0,276629000-B-3-Moored,,,,,,37,0,24.7032,59.459228,,0,FALSE,0,1662517839,,,,,,,,,,,,,5,-128,0,0,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,209968000-A-5,,8,18,17,0,,,,,1,FALSE,,,1662517840,1,9111125,5BML5,RIX STREAM,70,67,15,6,6,3.1,TALLINN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-B-3-RestrictedManoeuverability,,,,,,39,1,24.320037,59.541318,,0,TRUE,0,1662517840,,,,,,,,,,,,,3,127,11.4,179.2,177,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276012530-A-18,,,,,,39,0,24.738582,59.454327,,,FALSE,917510,1662517840,,,,,,,,,,,,,,,0,80.2,511,,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002766140-A-4,2022,9,7,11,0,39,0,24.84,59.516667,0,0,FALSE,245944,1662517840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002766160-A-4,2022,9,7,11,0,39,0,25.500053,59.645888,0,0,FALSE,165350,1662517840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276330000-A-1-UnderWayUsingEngine,,,,,,39,1,24.792167,59.558783,,0,FALSE,22016,1662517841,,,,,,,,,,,,,0,0,0,321,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276538000-B-1-UnderWayUsingEngine,,,,,,39,0,24.713998,59.462525,,0,FALSE,99829,1662517841,,,,,,,,,,,,,0,-128,0,0,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,276010520-B-24,,,,,,,,,,,,,,1662517841,,,ES3675,,36,7,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,SRT,2,428321,60
18,0,276007420-A-18,,,,,,41,1,24.75873,59.560012,,,TRUE,34314,1662517841,,,,,,,,,,,,,,,23.5,357.5,511,,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276003580-A-1-UnderWayUsingEngine,,,,,,40,1,24.669497,59.451382,,0,FALSE,34317,1662517841,,,,,,,,,,,,,0,0,0,185.8,166,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276841000-B-1-UnderWayUsingEngine,,,,,,41,0,24.814323,59.49916,,0,FALSE,34324,1662517842,,,,,,,,,,,,,0,0,0,298,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276829000-A-1-UnderWayUsingEngine,,,,,,40,1,24.730735,59.666832,,2,FALSE,2233,1662517842,,,,,,,,,,,,,0,0,22.2,22.5,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,249855000-A-5,,9,6,11,0,,,,,1,FALSE,,,1662517842,2,9777931,9HA4401,RYMAN,80,205,45,18,26,8.2,EE TLL ORDERS,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276385000-A-1-UnderWayUsingEngine,,,,,,41,1,24.814517,59.498982,,0,TRUE,2224,1662517842,,,,,,,,,,,,,0,0,0,360,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002300108-A-4,2022,9,7,11,0,41,0,24.6402,60.177327,0,0,TRUE,22016,1662517843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276007520-B-18,,,,,,1,1,24.604222,59.451725,,,TRUE,917510,1662517843,,,,,,,,,,,,,,,0,360,511,,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276645000-B-1-UnderWaySailing,,,,,,41,0,24.792448,59.55864,,0,FALSE,49196,1662517843,,,,,,,,,,,,,8,-128,0,231.9,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-A-3-RestrictedManoeuverability,,,,,,42,1,24.320033,59.54116,,0,TRUE,4288,1662517843,,,,,,,,,,,,,3,127,11.5,181.7,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276002350-A-18,,,,,,43,1,24.603777,59.45229,,,TRUE,917510,1662517843,,,,,,,,,,,,,,,0,152.6,511,,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276835000-A-1-UnderWayUsingEngine,,,,,,43,0,24.709218,59.459492,,0,FALSE,133254,1662517844,,,,,,,,,,,,,0,0,0.5,132.2,150,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276785000-A-1-UnderWayUsingEngine,,,,,,43,1,24.34271,59.569818,,0,TRUE,22016,1662517844,,,,,,,,,,,,,0,-128,8.2,120.1,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276636000-A-3-UnderWaySailing,,,,,,43,0,24.710267,59.460167,,0,FALSE,4977,1662517844,,,,,,,,,,,,,8,0,1.6,45.4,314,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,211198140-A-24,,,,,,,,,,,,,,1662517844,,,,SARAH-MEE 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
24,0,211198140-A-24,,,,,,,,,,,,,,1662517844,,,DA6687,,36,6,6,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,AMC,0,9,60
3,0,276003580-B-3-UnderWayUsingEngine,,,,,,44,1,24.669497,59.451382,,0,FALSE,0,1662517845,,,,,,,,,,,,,0,127,0,219,166,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,002300057-A-8,,,,,,,,,,,0,,,1662517845,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,2.75E+88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,276010310-A-5,,0,0,24,60,,,,,1,FALSE,,,1662517845,2,0,ESY3080,M-80,0,10,1,0,4,0,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,002300108-A-20,,,,,,,,,,,0,,,1662517846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631,1,1,250,1125,1,2,1125,0,,,,,,,,,,,,,
1,0,276005280-B-1-UnderWayUsingEngine,,,,,,45,0,24.669645,59.451767,,0,FALSE,34483,1662517846,,,,,,,,,,,,,0,0,0,56.5,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002300108-B-4,2022,9,7,11,0,44,0,24.640202,60.177327,0,0,TRUE,22016,1662517846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276007420-B-18,,,,,,45,1,24.758677,59.560553,,,TRUE,34488,1662517846,,,,,,,,,,,,,,,23.5,357.2,511,,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,309175000-A-1-UnderWayUsingEngine,,,,,,45,1,24.69382,59.692517,,0,TRUE,22016,1662517846,,,,,,,,,,,,,0,15,8.7,132,129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,276010300-A-24,,,,,,,,,,,,,,1662517846,,,,STELLA MARIS AMA-967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
1,0,276853000-B-1-UnderWayUsingEngine,,,,,,45,1,24.814788,59.498562,,0,FALSE,2179,1662517846,,,,,,,,,,,,,0,0,0,223.8,327,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-B-3-RestrictedManoeuverability,,,,,,45,1,24.320022,59.540997,,0,TRUE,4097,1662517846,,,,,,,,,,,,,3,0,12,180.7,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276001840-A-1-Undefined,,,,,,60,0,24.814032,59.499362,,0,TRUE,165574,1662517846,,,,,,,,,,,,,15,-128,0,238.6,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,210056000-A-3-Moored,,,,,,44,0,24.647737,59.46238,,0,FALSE,0,1662517846,,,,,,,,,,,,,5,0,0,247.5,162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276787000-B-1-UnderWayUsingEngine,,,,,,46,0,24.671365,59.451515,,0,FALSE,67274,1662517846,,,,,,,,,,,,,0,-128,0,335.3,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,276005880-A-24,,,,,,,,,,,,,,1662517847,,,,ELIZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
18,0,276004450-B-18,,,,,,46,1,24.824758,59.468663,,,TRUE,917510,1662517847,,,,,,,,,,,,,,,0.1,6.3,511,,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276260000-B-1-UnderWayUsingEngine,,,,,,45,0,24.71411,59.462702,,0,FALSE,67286,1662517847,,,,,,,,,,,,,0,0,0,110,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276829000-B-1-UnderWayUsingEngine,,,,,,45,1,24.73112,59.667305,,2,FALSE,100057,1662517847,,,,,,,,,,,,,0,-5,22.2,22.6,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276007380-B-18,,,,,,47,1,24.829342,59.466838,,,TRUE,610106,1662517847,,,,,,,,,,,,,,,0,360,511,,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276636000-B-3-UnderWaySailing,,,,,,46,0,24.7103,59.460183,,0,FALSE,9088,1662517848,,,,,,,,,,,,,8,0,1.5,44.8,314,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276675000-B-1-UnderWayUsingEngine,,,,,,0,0,24.793167,59.5585,,0,FALSE,34553,1662517848,,,,,,,,,,,,,0,0,0,268.5,281,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,538008636-A-1-UnderWayUsingEngine,,,,,,19,0,24.565705,59.795665,,0,FALSE,2277,1662517848,,,,,,,,,,,,,0,0,12.9,258.4,257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276003580-A-3-UnderWayUsingEngine,,,,,,47,1,24.669497,59.451382,,0,FALSE,3904,1662517848,,,,,,,,,,,,,0,0,0,281.1,166,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276702000-A-1-UnderWayUsingEngine,,,,,,48,1,24.79369,59.558593,,0,FALSE,82004,1662517848,,,,,,,,,,,,,0,-128,0.1,0,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,244090097-A-3-AtAnchor,,,,,,47,1,24.502123,59.52849,,0,TRUE,85498,1662517848,,,,,,,,,,,,,1,0,0.1,137.8,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002300108-A-4,2022,9,7,11,0,48,0,24.640203,60.177327,0,0,TRUE,22016,1662517849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276538000-A-1-UnderWayUsingEngine,,,,,,48,0,24.713998,59.462525,,0,FALSE,114783,1662517850,,,,,,,,,,,,,0,-128,0,0,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002766140-B-4,2022,9,7,11,0,49,0,24.84,59.516667,0,0,FALSE,133322,1662517850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,230036540-B-18,,,,,,49,0,24.814395,59.499587,,,FALSE,917510,1662517850,,,,,,,,,,,,,,,0,221.3,511,,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-A-3-RestrictedManoeuverability,,,,,,49,1,24.320003,59.540772,,0,TRUE,0,1662517850,,,,,,,,,,,,,3,0,12.1,182.2,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002766160-B-4,2022,9,7,11,0,49,0,25.500053,59.645888,0,0,FALSE,153088,1662517850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276003580-B-3-UnderWayUsingEngine,,,,,,50,1,24.669497,59.451382,,0,FALSE,4545,1662517851,,,,,,,,,,,,,0,0,0,223.5,167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276007420-A-18,,,,,,50,1,24.758632,59.5611,,,TRUE,2238,1662517851,,,,,,,,,,,,,,,23.5,358.3,511,,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276001060-B-18,,,,,,1,0,24.830115,59.466667,,,FALSE,917510,1662517851,,,,,,,,,,,,,,,0,360,0,,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,992306502-A-21,,,,,,51,0,21.06867,61.134948,0,0,FALSE,,1662517852,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,FALSE,,,,20,REILANDER VIRTUAL,FALSE,0,TRUE,,,,,,,,,,,,,,,,,,,,,,,
21,1,992304002-A-21,,,,,,51,0,28.55363,61.627972,0,0,FALSE,,1662517852,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,FALSE,,,,23,KALLIOMATALA,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,
21,1,992306001-A-21,,,,,,51,0,21.54827,63.085122,0,0,FALSE,,1662517852,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,FALSE,,,,25,REINI 7,FALSE,0,TRUE,,,,,,,,,,,,,,,,,,,,,,,
1,0,276835000-B-1-UnderWayUsingEngine,,,,,,51,0,24.709205,59.459457,,0,FALSE,133357,1662517852,,,,,,,,,,,,,0,-127,0.8,177.4,150,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276841000-A-1-UnderWayUsingEngine,,,,,,52,0,24.814323,59.49916,,0,FALSE,22016,1662517852,,,,,,,,,,,,,0,0,0,266,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002300108-B-4,2022,9,7,11,0,51,0,24.640205,60.177327,0,0,TRUE,22016,1662517853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276636000-A-3-UnderWaySailing,,,,,,51,0,24.7103,59.460183,,0,FALSE,3952,1662517853,,,,,,,,,,,,,8,-127,0.6,28.3,314,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276385000-B-1-UnderWayUsingEngine,,,,,,52,1,24.814522,59.49899,,0,TRUE,82040,1662517853,,,,,,,,,,,,,0,0,0,360,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276645000-A-1-UnderWaySailing,,,,,,50,0,24.792453,59.558638,,0,FALSE,34741,1662517853,,,,,,,,,,,,,8,-128,0,66.9,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,992306003-A-21,,,,,,51,0,21.55808,63.08318,0,0,FALSE,,1662517853,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,FALSE,,,,25,LJY 1,FALSE,0,TRUE,,,,,,,,,,,,,,,,,,,,,,,
3,0,275430000-B-3-Moored,,,,,,52,0,24.765927,59.444655,,0,FALSE,84378,1662517853,,,,,,,,,,,,,5,0,0.1,92,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,992306005-A-21,,,,,,51,0,21.54443,63.08543,0,0,FALSE,,1662517853,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,FALSE,,,,25,REINI 6,FALSE,0,TRUE,,,,,,,,,,,,,,,,,,,,,,,
20,0,002766140-B-20,,,,,,,,,,,0,,,1662517853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125,1,7,1125,373,1,7,250,0,,,,,,,,,,,,,
1,0,276829000-A-1-UnderWayUsingEngine,,,,,,52,1,24.731657,59.667965,,2,FALSE,67540,1662517853,,,,,,,,,,,,,0,5,22.2,22.6,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,992306006-A-21,,,,,,51,0,21.56055,63.082772,0,0,FALSE,,1662517854,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,FALSE,,,,25,LJY 3,FALSE,0,TRUE,,,,,,,,,,,,,,,,,,,,,,,
21,1,992304001-A-21,,,,,,51,0,20.81312,59.472678,0,0,FALSE,,1662517854,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,FALSE,,,,0,SUOMEN LEIJONA,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,
5,0,276330000-A-5,,0,0,24,60,,,,,1,FALSE,,,1662517854,2,0,ES2409,AHTO-03,50,11,5,2,3,2.5,ROHUNEEME,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
